gene id,cluster,symbol,name,level,rank
2319,C6,FLOT2,flotillin 2,-,2392
23623,C6,RUSC1,RUN and SH3 domain containing 1,-,2395
9284,C6,NPIPA1,"nuclear pore complex interacting protein family, member A1",-,2400
23295,C6,MGRN1,"mahogunin ring finger 1, E3 ubiquitin protein ligase",-,2411
7916,C6,PRRC2A,proline-rich coiled-coil 2A,-,2412
80228,C6,ORAI2,ORAI calcium release-activated calcium modulator 2,-,2422
9922,C6,IQSEC1,IQ motif and Sec7 domain 1,-,2424
22883,C6,CLSTN1,calsyntenin 1,-,2429
6830,C6,SUPT6H,suppressor of Ty 6 homolog (S. cerevisiae),-,2446
6576,C6,SLC25A1,"solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1",-,2458
65264,C6,UBE2Z,ubiquitin-conjugating enzyme E2Z,-,2467
6666,C6,SOX12,SRY (sex determining region Y)-box 12,-,2475
8570,C6,KHSRP,KH-type splicing regulatory protein,-,2479
9344,C6,TAOK2,TAO kinase 2,E3,2490
10908,C6,PNPLA6,patatin-like phospholipase domain containing 6,-,2492
57680,C6,CHD8,chromodomain helicase DNA binding protein 8,E1,7247
2782,C7,GNB1,"guanine nucleotide binding protein (G protein), beta polypeptide 1",-,15
826,C7,CAPNS1,"calpain, small subunit 1",-,58
5499,C7,PPP1CA,"protein phosphatase 1, catalytic subunit, alpha isozyme",-,67
5216,C7,PFN1,profilin 1,-,74
5691,C7,PSMB3,"proteasome (prosome, macropain) subunit, beta type, 3",-,79
533,C7,ATP6V0B,"ATPase, H+ transporting, lysosomal 21kDa, V0 subunit b",-,84
1175,C7,AP2S1,"adaptor-related protein complex 2, sigma 1 subunit",-,110
5223,C7,PGAM1,phosphoglycerate mutase 1 (brain),-,139
5714,C7,PSMD8,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 8",-,144
9040,C7,UBE2M,ubiquitin-conjugating enzyme E2M,-,148
2821,C7,GPI,glucose-6-phosphate isomerase,-,155
2783,C7,GNB2,"guanine nucleotide binding protein (G protein), beta polypeptide 2",-,169
808,C7,CALM3,"calmodulin 3 (phosphorylase kinase, delta)",-,195
11047,C7,ADRM1,adhesion regulating molecule 1,-,206
5479,C7,PPIB,peptidylprolyl isomerase B (cyclophilin B),-,250
55611,C7,OTUB1,"OTU domain, ubiquitin aldehyde binding 1",-,253
9114,C7,ATP6V0D1,"ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d1",-,258
381,C7,ARF5,ADP-ribosylation factor 5,-,260
10134,C7,BCAP31,B-cell receptor-associated protein 31,-,267
10381,C7,TUBB3,"tubulin, beta 3 class III",-,291
22913,C7,RALY,RALY heterogeneous nuclear ribonucleoprotein,-,295
2023,C7,ENO1,"enolase 1, (alpha)",-,297
1173,C7,AP2M1,"adaptor-related protein complex 2, mu 1 subunit",-,321
5434,C7,POLR2E,"polymerase (RNA) II (DNA directed) polypeptide E, 25kDa",-,322
527,C7,ATP6V0C,"ATPase, H+ transporting, lysosomal 16kDa, V0 subunit c",E3,350
10383,C7,TUBB4B,"tubulin, beta 4B class IVb",-,413
1192,C7,CLIC1,chloride intracellular channel 1,-,484
5315,C7,PKM,"pyruvate kinase, muscle",-,501
10552,C7,ARPC1A,"actin related protein 2/3 complex, subunit 1A, 41kDa",-,545
3831,C7,KLC1,kinesin light chain 1,-,547
9158,C7,FIBP,fibroblast growth factor (acidic) intracellular binding protein,-,548
1212,C7,CLTB,"clathrin, light chain B",-,577
7167,C7,TPI1,triosephosphate isomerase 1,-,584
10589,C7,DRAP1,DR1-associated protein 1 (negative cofactor 2 alpha),-,587
5708,C7,PSMD2,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 2",-,595
2280,C7,FKBP1A,"FK506 binding protein 1A, 12kDa",-,605
11316,C7,COPE,"coatomer protein complex, subunit epsilon",-,645
377,C7,ARF3,ADP-ribosylation factor 3,-,676
5694,C7,PSMB6,"proteasome (prosome, macropain) subunit, beta type, 6",-,696
1155,C7,TBCB,tubulin folding cofactor B,-,706
27338,C7,UBE2S,ubiquitin-conjugating enzyme E2S,-,748
7531,C7,YWHAE,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide",-,772
226,C7,ALDOA,"aldolase A, fructose-bisphosphate",E3,787
203068,C7,TUBB,"tubulin, beta class I",-,791
5702,C7,PSMC3,"proteasome (prosome, macropain) 26S subunit, ATPase, 3",-,794
10121,C7,ACTR1A,"ARP1 actin-related protein 1 homolog A, centractin alpha (yeast)",-,795
3241,C7,HPCAL1,hippocalcin-like 1,-,827
5518,C7,PPP2R1A,"protein phosphatase 2, regulatory subunit A, alpha",-,852
1460,C7,CSNK2B,"casein kinase 2, beta polypeptide",-,894
5709,C7,PSMD3,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 3",-,909
5214,C7,PFKP,"phosphofructokinase, platelet",-,927
10652,C7,YKT6,YKT6 v-SNARE homolog (S. cerevisiae),-,928
8407,C7,TAGLN2,transgelin 2,-,939
11332,C7,ACOT7,acyl-CoA thioesterase 7,-,942
4282,C7,MIF,macrophage migration inhibitory factor (glycosylation-inhibiting factor),E4,948
832,C7,CAPZB,"capping protein (actin filament) muscle Z-line, beta",-,953
387,C7,RHOA,ras homolog family member A,-,973
439,C7,ASNA1,"arsA arsenite transporter, ATP-binding, homolog 1 (bacterial)",-,983
5719,C7,PSMD13,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 13",-,994
5034,C7,P4HB,"prolyl 4-hydroxylase, beta polypeptide",-,1016
537,C7,ATP6AP1,"ATPase, H+ transporting, lysosomal accessory protein 1",-,1026
7086,C7,TKT,transketolase,-,1028
334,C7,APLP2,amyloid beta (A4) precursor-like protein 2,-,1032
10487,C7,CAP1,"CAP, adenylate cyclase-associated protein 1 (yeast)",-,1037
8815,C7,BANF1,barrier to autointegration factor 1,-,1056
3692,C7,EIF6,eukaryotic translation initiation factor 6,-,1071
5879,C7,RAC1,"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)",-,1087
11140,C7,CDC37,cell division cycle 37,-,1100
7533,C7,YWHAH,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide",-,1109
5306,C7,PITPNA,"phosphatidylinositol transfer protein, alpha",-,1145
3133,C7,HLA-E,"major histocompatibility complex, class I, E",-,1169
10430,C7,TMEM147,transmembrane protein 147,-,1227
375,C7,ARF1,ADP-ribosylation factor 1,-,1228
7280,C7,TUBB2A,"tubulin, beta 2A class IIa",-,1231
2597,C7,GAPDH,glyceraldehyde-3-phosphate dehydrogenase,-,1244
1211,C7,CLTA,"clathrin, light chain A",-,1257
5531,C7,PPP4C,"protein phosphatase 4, catalytic subunit",E3,1264
706,C7,TSPO,translocator protein (18kDa),E3,1277
8636,C7,SSNA1,Sjogren syndrome nuclear autoantigen 1,-,1289
3135,C7,HLA-G,"major histocompatibility complex, class I, G",-,1292
9168,C7,TMSB10,thymosin beta 10,-,1299
4728,C7,NDUFS8,"NADH dehydrogenase (ubiquinone) Fe-S protein 8, 23kDa (NADH-coenzyme Q reductase)",-,1310
682,C7,BSG,basigin,-,1355
10467,C7,ZNHIT1,"zinc finger, HIT-type containing 1",-,1372
1351,C7,COX8A,cytochrome c oxidase subunit VIIIA (ubiquitous),-,1395
3134,C7,HLA-F,"major histocompatibility complex, class I, F",-,1479
55968,C7,NSFL1C,NSFL1 (p97) cofactor (p47),-,1480
5093,C7,PCBP1,poly(rC) binding protein 1,-,1519
4946,C7,OAZ1,ornithine decarboxylase antizyme 1,-,1547
9296,C7,ATP6V1F,"ATPase, H+ transporting, lysosomal 14kDa, V1 subunit F",-,1557
22827,C7,PUF60,poly-U binding splicing factor 60KDa,-,1575
3137,C7,HLA-J,"major histocompatibility complex, class I, J (pseudogene)",-,1598
83442,C7,SH3BGRL3,SH3 domain binding glutamic acid-rich protein like 3,-,1622
572,C7,BAD,BCL2-associated agonist of cell death,-,1647
71,C7,ACTG1,"actin, gamma 1",-,1676
3421,C7,IDH3G,isocitrate dehydrogenase 3 (NAD+) gamma,-,1677
10313,C7,RTN3,reticulon 3,-,1692
3106,C7,HLA-B,"major histocompatibility complex, class I, B",E3,1695
9948,C7,WDR1,WD repeat domain 1,-,1708
25804,C7,LSM4,"LSM4 homolog, U6 small nuclear RNA associated (S. cerevisiae)",-,1769
9275,C7,BCL7B,B-cell CLL/lymphoma 7B,-,1770
10567,C7,RABAC1,Rab acceptor 1 (prenylated),-,1793
10093,C7,ARPC4,"actin related protein 2/3 complex, subunit 4, 20kDa",-,1795
1973,C7,EIF4A1,eukaryotic translation initiation factor 4A1,-,1798
7384,C7,UQCRC1,ubiquinol-cytochrome c reductase core protein I,-,1824
975,C7,CD81,CD81 molecule,-,1828
10095,C7,ARPC1B,"actin related protein 2/3 complex, subunit 1B, 41kDa",-,1861
3107,C7,HLA-C,"major histocompatibility complex, class I, C",-,1932
1072,C7,CFL1,cofilin 1 (non-muscle),-,1997
2873,C7,GPS1,G protein pathway suppressor 1,-,2030
3460,C7,IFNGR2,interferon gamma receptor 2 (interferon gamma transducer 1),-,2056
87,C7,ACTN1,"actinin, alpha 1",-,2090
553115,C7,PEF1,penta-EF-hand domain containing 1,-,2141
9516,C7,LITAF,lipopolysaccharide-induced TNF factor,-,2164
5878,C7,RAB5C,"RAB5C, member RAS oncogene family",-,2180
79180,C7,EFHD2,"EF-hand domain family, member D2",-,2192
84790,C7,TUBA1C,"tubulin, alpha 1c",-,2197
23787,C7,MTCH1,mitochondrial carrier 1,-,2228
7076,C7,TIMP1,TIMP metallopeptidase inhibitor 1,-,2285
2778,C7,GNAS,GNAS complex locus,-,2352
1652,C7,DDT,D-dopachrome tautomerase,-,2356
5447,C7,POR,P450 (cytochrome) oxidoreductase,E3,2359
51142,C7,CHCHD2,coiled-coil-helix-coiled-coil-helix domain containing 2,-,2374
7165,C7,TPD52L2,tumor protein D52-like 2,-,2391
6282,C7,S100A11,S100 calcium binding protein A11,-,2455
8682,C7,PEA15,phosphoprotein enriched in astrocytes 15,-,2463
4478,C7,MSN,moesin,E1,20938
26960,C8,NBEA,neurobeachin,E4,37
9201,C8,DCLK1,doublecortin-like kinase 1,-,40
5101,C8,PCDH9,protocadherin 9,E4,73
23362,C8,PSD3,pleckstrin and Sec7 domain containing 3,E4,77
65055,C8,REEP1,receptor accessory protein 1,-,94
10000,C8,AKT3,v-akt murine thymoma viral oncogene homolog 3,-,111
1000,C8,CDH2,"cadherin 2, type 1, N-cadherin (neuronal)",-,130
4862,C8,NPAS2,neuronal PAS domain protein 2,E3,151
2043,C8,EPHA4,EPH receptor A4,-,162
22982,C8,DIP2C,DIP2 disco-interacting protein 2 homolog C (Drosophila),-,180
1948,C8,EFNB2,ephrin-B2,-,200
7204,C8,TRIO,trio Rho guanine nucleotide exchange factor,-,246
4781,C8,NFIB,nuclear factor I/B,-,271
4131,C8,MAP1B,microtubule-associated protein 1B,-,300
2743,C8,GLRB,"glycine receptor, beta",-,302
23321,C8,TRIM2,tripartite motif containing 2,-,312
6505,C8,SLC1A1,"solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1",E3,314
7345,C8,UCHL1,ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase),-,317
8507,C8,ENC1,ectodermal-neural cortex 1 (with BTB domain),-,329
4763,C8,NF1,neurofibromin 1,E3,333
5218,C8,CDK14,cyclin-dependent kinase 14,E3,334
2824,C8,GPM6B,glycoprotein M6B,-,336
10409,C8,BASP1,"brain abundant, membrane attached signal protein 1",-,353
7074,C8,TIAM1,T-cell lymphoma invasion and metastasis 1,-,369
10098,C8,TSPAN5,tetraspanin 5,-,391
23261,C8,CAMTA1,calmodulin binding transcription activator 1,-,397
1602,C8,DACH1,dachshund homolog 1 (Drosophila),-,398
4628,C8,MYH10,"myosin, heavy chain 10, non-muscle",-,403
5217,C8,PFN2,profilin 2,-,431
23365,C8,ARHGEF12,Rho guanine nucleotide exchange factor (GEF) 12,-,444
23705,C8,CADM1,cell adhesion molecule 1,E4,452
5332,C8,PLCB4,"phospholipase C, beta 4",-,494
1009,C8,CDH11,"cadherin 11, type 2, OB-cadherin (osteoblast)",-,496
288,C8,ANK3,"ankyrin 3, node of Ranvier (ankyrin G)",-,502
23543,C8,RBFOX2,"RNA binding protein, fox-1 homolog (C. elegans) 2",-,517
23089,C8,PEG10,paternally expressed 10,-,540
4211,C8,MEIS1,Meis homeobox 1,-,566
9331,C8,B4GALT6,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 6",-,570
6659,C8,SOX4,SRY (sex determining region Y)-box 4,-,581
9353,C8,SLIT2,slit homolog 2 (Drosophila),-,582
5578,C8,PRKCA,"protein kinase C, alpha",-,613
9915,C8,ARNT2,aryl-hydrocarbon receptor nuclear translocator 2,E3,620
2258,C8,FGF13,fibroblast growth factor 13,-,626
3480,C8,IGF1R,insulin-like growth factor 1 receptor,-,631
9788,C8,MTSS1,metastasis suppressor 1,-,632
6812,C8,STXBP1,syntaxin binding protein 1,-,659
23327,C8,NEDD4L,"neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase",-,670
894,C8,CCND2,cyclin D2,-,689
10123,C8,ARL4C,ADP-ribosylation factor-like 4C,-,703
6196,C8,RPS6KA2,"ribosomal protein S6 kinase, 90kDa, polypeptide 2",E4,711
81563,C8,C1orf21,chromosome 1 open reading frame 21,-,719
29970,C8,SCHIP1,schwannomin interacting protein 1,-,738
636,C8,BICD1,bicaudal D homolog 1 (Drosophila),-,760
4040,C8,LRP6,low density lipoprotein receptor-related protein 6,-,778
10579,C8,TACC2,"transforming, acidic coiled-coil containing protein 2",-,780
23768,C8,FLRT2,fibronectin leucine rich transmembrane protein 2,-,789
4675,C8,NAP1L3,nucleosome assembly protein 1-like 3,-,793
5087,C8,PBX1,pre-B-cell leukemia homeobox 1,-,823
116987,C8,AGAP1,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1",E3,833
7436,C8,VLDLR,very low density lipoprotein receptor,E3,837
10129,C8,FRY,furry homolog (Drosophila),-,840
80206,C8,FHOD3,formin homology 2 domain containing 3,-,853
10090,C8,UST,uronyl-2-sulfotransferase,-,871
8577,C8,TMEFF1,transmembrane protein with EGF-like and two follistatin-like domains 1,-,875
23266,C8,LPHN2,latrophilin 2,-,880
8609,C8,KLF7,Kruppel-like factor 7 (ubiquitous),-,915
10810,C8,WASF3,"WAS protein family, member 3",-,930
51704,C8,GPRC5B,"G protein-coupled receptor, family C, group 5, member B",-,935
2941,C8,GSTA4,glutathione S-transferase alpha 4,-,958
5569,C8,PKIA,"protein kinase (cAMP-dependent, catalytic) inhibitor alpha",-,959
10656,C8,KHDRBS3,"KH domain containing, RNA binding, signal transduction associated 3",-,961
23641,C8,LDOC1,"leucine zipper, down-regulated in cancer 1",-,979
8871,C8,SYNJ2,synaptojanin 2,-,988
8470,C8,SORBS2,sorbin and SH3 domain containing 2,-,997
753,C8,LDLRAD4,low density lipoprotein receptor class A domain containing 4,-,1010
23414,C8,ZFPM2,"zinc finger protein, FOG family member 2",-,1023
23208,C8,SYT11,synaptotagmin XI,-,1024
6662,C8,SOX9,SRY (sex determining region Y)-box 9,-,1045
3667,C8,IRS1,insulin receptor substrate 1,-,1052
5796,C8,PTPRK,"protein tyrosine phosphatase, receptor type, K",-,1053
57509,C8,MTUS1,microtubule associated tumor suppressor 1,-,1079
10396,C8,ATP8A1,"ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1",-,1082
23462,C8,HEY1,hes-related family bHLH transcription factor with YRPW motif 1,-,1114
22873,C8,DZIP1,DAZ interacting zinc finger protein 1,-,1125
3400,C8,ID4,"inhibitor of DNA binding 4, dominant negative helix-loop-helix protein",-,1171
3730,C8,KAL1,Kallmann syndrome 1 sequence,-,1172
376267,C8,RAB15,"RAB15, member RAS oncogene family",-,1191
10486,C8,CAP2,"CAP, adenylate cyclase-associated protein, 2 (yeast)",-,1213
7025,C8,NR2F1,"nuclear receptor subfamily 2, group F, member 1",-,1220
9231,C8,DLG5,"discs, large homolog 5 (Drosophila)",-,1233
89927,C8,C16orf45,chromosome 16 open reading frame 45,-,1234
83604,C8,TMEM47,transmembrane protein 47,-,1237
55137,C8,FIGN,fidgetin,-,1242
25945,C8,PVRL3,poliovirus receptor-related 3,-,1288
23158,C8,TBC1D9,"TBC1 domain family, member 9 (with GRAM domain)",-,1296
129642,C8,MBOAT2,membrane bound O-acyltransferase domain containing 2,-,1302
9891,C8,NUAK1,"NUAK family, SNF1-like kinase, 1",-,1303
23255,C8,SOGA2,SOGA family member 2,-,1316
10962,C8,MLLT11,"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 11",-,1350
10152,C8,ABI2,abl-interactor 2,-,1351
22905,C8,EPN2,epsin 2,-,1376
667,C8,DST,dystonin,-,1378
55084,C8,SOBP,sine oculis binding protein homolog (Drosophila),-,1380
55450,C8,CAMK2N1,calcium/calmodulin-dependent protein kinase II inhibitor 1,-,1412
56603,C8,CYP26B1,"cytochrome P450, family 26, subfamily B, polypeptide 1",-,1419
4212,C8,MEIS2,Meis homeobox 2,-,1420
4674,C8,NAP1L2,nucleosome assembly protein 1-like 2,-,1449
481,C8,ATP1B1,"ATPase, Na+/K+ transporting, beta 1 polypeptide",-,1459
6695,C8,SPOCK1,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 1",-,1485
1809,C8,DPYSL3,dihydropyrimidinase-like 3,-,1486
3775,C8,KCNK1,"potassium channel, subfamily K, member 1",-,1496
10160,C8,FARP1,"FERM, RhoGEF (ARHGEF) and pleckstrin domain protein 1 (chondrocyte-derived)",-,1520
23043,C8,TNIK,TRAF2 and NCK interacting kinase,-,1544
9037,C8,SEMA5A,"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A",E2,1546
22998,C8,LIMCH1,LIM and calponin homology domains 1,-,1572
23037,C8,PDZD2,PDZ domain containing 2,-,1578
7991,C8,TUSC3,tumor suppressor candidate 3,-,1602
9586,C8,CREB5,cAMP responsive element binding protein 5,-,1608
89796,C8,NAV1,neuron navigator 1,-,1614
25827,C8,FBXL2,F-box and leucine-rich repeat protein 2,-,1624
6453,C8,ITSN1,intersectin 1 (SH3 domain protein),-,1679
403,C8,ARL3,ADP-ribosylation factor-like 3,-,1688
2281,C8,FKBP1B,"FK506 binding protein 1B, 12.6 kDa",-,1700
54839,C8,LRRC49,leucine rich repeat containing 49,-,1739
55607,C8,PPP1R9A,"protein phosphatase 1, regulatory subunit 9A",-,1740
3632,C8,INPP5A,"inositol polyphosphate-5-phosphatase, 40kDa",-,1746
89797,C8,NAV2,neuron navigator 2,-,1763
92,C8,ACVR2A,"activin A receptor, type IIA",-,1768
1363,C8,CPE,carboxypeptidase E,-,1784
57522,C8,SRGAP1,SLIT-ROBO Rho GTPase activating protein 1,-,1805
8777,C8,MPDZ,multiple PDZ domain protein,-,1825
2119,C8,ETV5,ets variant 5,-,1857
6091,C8,ROBO1,"roundabout, axon guidance receptor, homolog 1 (Drosophila)",-,1888
55740,C8,ENAH,enabled homolog (Drosophila),-,1958
23090,C8,ZNF423,zinc finger protein 423,-,1959
158471,C8,PRUNE2,prune homolog 2 (Drosophila),-,1969
3092,C8,HIP1,huntingtin interacting protein 1,-,1990
55228,C8,PNMAL1,paraneoplastic Ma antigen family-like 1,-,2001
64131,C8,XYLT1,xylosyltransferase I,-,2006
2887,C8,GRB10,growth factor receptor-bound protein 10,-,2023
23328,C8,SASH1,SAM and SH3 domain containing 1,-,2025
412,C8,STS,"steroid sulfatase (microsomal), isozyme S",E3,2045
7088,C8,TLE1,"transducin-like enhancer of split 1 (E(sp1) homolog, Drosophila)",-,2072
11013,C8,TMSB15A,thymosin beta 15a,-,2105
28514,C8,DLL1,delta-like 1 (Drosophila),-,2143
90627,C8,STARD13,StAR-related lipid transfer (START) domain containing 13,-,2174
29091,C8,STXBP6,syntaxin binding protein 6 (amisyn),-,2189
7162,C8,TPBG,trophoblast glycoprotein,-,2193
5523,C8,PPP2R3A,"protein phosphatase 2, regulatory subunit B'', alpha",-,2238
79739,C8,TTLL7,"tubulin tyrosine ligase-like family, member 7",-,2340
7126,C8,TNFAIP1,"tumor necrosis factor, alpha-induced protein 1 (endothelial)",-,2377
25925,C8,ZNF521,zinc finger protein 521,-,2380
286527,C8,TMSB15B,thymosin beta 15B,-,2402
23179,C8,RGL1,ral guanine nucleotide dissociation stimulator-like 1,-,2406
115,C8,ADCY9,adenylate cyclase 9,-,2435
1287,C8,COL4A5,"collagen, type IV, alpha 5",-,2436
22881,C8,ANKRD6,ankyrin repeat domain 6,-,2447
55638,C8,SYBU,syntabulin (syntaxin-interacting),-,2450
54510,C8,PCDH18,protocadherin 18,-,2461
8476,C8,CDC42BPA,CDC42 binding protein kinase alpha (DMPK-like),-,2499
8706,C8,B3GALNT1,"beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)",-,2500
4170,C9,MCL1,myeloid cell leukemia sequence 1 (BCL2-related),-,603
3725,C9,JUN,jun proto-oncogene,-,647
8553,C9,BHLHE40,"basic helix-loop-helix family, member e40",-,657
4929,C9,NR4A2,"nuclear receptor subfamily 4, group A, member 2",E3,713
10769,C9,PLK2,polo-like kinase 2,-,1134
81565,C9,NDEL1,nudE neurodevelopment protein 1-like 1,E3,1194
694,C9,BTG1,"B-cell translocation gene 1, anti-proliferative",-,1268
4092,C9,SMAD7,SMAD family member 7,-,1283
1847,C9,DUSP5,dual specificity phosphatase 5,-,1317
1960,C9,EGR3,early growth response 3,-,1365
2114,C9,ETS2,v-ets avian erythroblastosis virus E26 oncogene homolog 2,-,1379
1316,C9,KLF6,Kruppel-like factor 6,-,1463
4088,C9,SMAD3,SMAD family member 3,-,1541
10253,C9,SPRY2,sprouty homolog 2 (Drosophila),-,1552
8660,C9,IRS2,insulin receptor substrate 2,-,1607
3398,C9,ID2,"inhibitor of DNA binding 2, dominant negative helix-loop-helix protein",-,1719
5142,C9,PDE4B,"phosphodiesterase 4B, cAMP-specific",-,1754
2353,C9,FOS,FBJ murine osteosarcoma viral oncogene homolog,-,1839
1848,C9,DUSP6,dual specificity phosphatase 6,-,1889
1843,C9,DUSP1,dual specificity phosphatase 1,-,2140
9929,C9,JOSD1,Josephin domain containing 1,-,2342
